run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0113,MPCC_D_R,cv,2,Iac,sine,14.0081238416218,57.1938588320608,50,231.389772575342,Ibat,step,6.57274437355963,56.4173941689582,50,0.0,0.13637868116374,0.636188367891829,0.759123386894652,0.125535546846702,,0.0,0.0,20,0.0,0.0,OK
D0114,CRPR,cc,2,Iac,sine,4.98600170267333,36.8926020399307,50,221.083164220119,Vdc,step,86.9861894623966,858.867474546331,50,0.0,0.104273364371795,0.353281880037146,0.772103294412661,0.253098587705809,,0.0,0.659265081967443,15,0.0,0.0,OK
D0115,MPCC_P,cc,1,Vbat,ramp,20.2306049211097,134.38581092802,50,0.0,,,0.0,0.0,50,0.0,0.0785810604872844,0.529247276366281,0.794200187181451,0.245574342451469,Iac,0.729527110105481,1.07135708871754,20,0.0,0.0,OK
D0116,MPCC_D,cc,2,Iac,step,-19.8641916883207,71.8806786733521,50,0.0,Vbat,step,-11.3532350149602,91.2423006838959,50,0.0,0.167586889438613,0.316704258587857,0.657284455780782,0.100498301371647,,0.0,0.0,20,0.0,0.0,OK
D0117,MPCC_D,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.189735006846715,0.318160884030803,0.871325850190065,0.137288717910225,,0.0,0.713336743670727,15,0.0,0.0,OK
D0118,MPCC_D_R,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.190662207457918,0.352339311650056,0.877237605265906,0.228285112956738,,0.0,0.0,20,0.0,0.0,OK
D0119,MPCC_D_R,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.0585387748108535,0.317107553107993,0.838067901824059,0.226166297661974,,0.0,0.0,20,0.704944324002802,20.7947159521699,OK
D0120,MPCC_D_F10,cc,1,Ibat,ramp,-2.42237460963192,36.3699096541895,50,0.0,,,0.0,0.0,50,0.0,0.192629729910901,0.693830239631216,0.769285616260692,0.192051962813247,,0.0,0.0,20,0.0,0.0,OK
D0121,CRPR,cv,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.111187912235672,0.522316239933094,0.687986139305286,0.266035627659527,,0.0,1.08589672967736,20,0.0,0.0,OK
D0122,CRPR,cc,1,Vac,step,29.5734290874682,172.678229273306,50,0.0,,,0.0,0.0,50,0.0,0.14173118166701,0.533232241632425,0.762928227002867,0.18161305296159,Vac,4.66198578977198,0.905750898398284,20,0.0,0.0,OK
D0123,MPCC_D_F10,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.113465969018669,0.692305679353846,0.787828692270723,0.243893793957113,,0.0,0.0,20,0.0,0.0,OK
D0124,CRPR,cc,1,Vac,step,32.2971896872696,400.031632430256,50,0.0,,,0.0,0.0,50,0.0,0.0910983959377929,0.567184963763229,0.76456029594022,0.176941180608827,,0.0,0.0,20,0.0,0.0,OK
D0125,MPCC_D_F1,cv,1,Iac,ramp,-10.2753137827286,120.596515959225,50,0.0,,,0.0,0.0,50,0.0,0.168281601022735,0.502674444375969,0.68313813180004,0.126217029942141,,0.0,1.03138050132988,15,0.0,0.0,OK
D0126,CRPR,cv,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.107456858015232,0.532018069681025,0.67886964066776,0.249545523950211,Vac,8.64204767055534,0.0,20,0.0,0.0,OK
D0127,MPCC_D_F1,cv,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.0629415348632581,0.476557902837266,0.843197661988227,0.210429775741403,,0.0,0.0,20,0.0,0.0,OK
D0128,MPCC_D_R,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.146821190074331,0.616239740808893,0.660398360936922,0.147784866938103,,0.0,0.0,20,0.789109873627724,12.1944757044516,OK
D0129,MPCC_D_F1,cc,1,Vdc,step,21.8425881930962,393.21637775432,50,0.0,,,0.0,0.0,50,0.0,0.127450887787442,0.655595731861967,0.671214094403113,0.294730870357609,Vac,4.24420417751532,0.0,20,0.0,0.0,OK
D0130,CRPR,cc,1,Vdc,tri,97.0923572872358,1676.76128153559,50,0.0,,,0.0,0.0,50,0.0,0.188169175979079,0.451938013657745,0.681452854652589,0.198776516097842,,0.0,0.907048011387671,10,0.0,0.0,OK
D0131,MPCC_D_F1,cc,1,Vac,step,34.3650891479598,236.723370651908,50,0.0,,,0.0,0.0,50,0.0,0.068991396166168,0.395786710388771,0.810324039536486,0.23810241088129,Vdc,3.31068914139707,0.750842088669083,15,0.0,0.0,OK
D0132,MPCC_D_F10,cc,1,Vac,step,-36.6815803747727,678.69245723476,50,0.0,,,0.0,0.0,50,0.0,0.10353526621579,0.684848773503496,0.845420697926816,0.260319423648041,,0.0,1.08391566591124,10,0.0,0.0,OK
D0133,MPCC_D,cv,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.16068542598878,0.381025560745971,0.685560878719448,0.187853626839885,,0.0,0.0,20,0.0,0.0,OK
D0134,MPCC_D_F10,cc,1,Vbat,step,-2.8869572161266,24.735116480696,50,0.0,,,0.0,0.0,50,0.0,0.182504988547099,0.584668030961641,0.87047470173838,0.233014949407501,Iac,0.875913080021137,0.0,20,1.0507967462382,26.5185182095128,OK
D0135,MPCC_D_F1,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.073631299981703,0.508242270803565,0.865745578347225,0.256426452111155,,0.0,1.0686186064234,10,0.819252116867487,-13.4811938967707,OK
D0136,CRPR,cv,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.103203569545904,0.447300132987935,0.688104749616975,0.148414266047284,,0.0,0.0,20,0.695585766063682,-19.1185111795327,OK
D0137,MPCC_D_R,cv,1,Vdc,step,55.6340869527469,230.745497327953,50,0.0,,,0.0,0.0,50,0.0,0.125405453288729,0.65672126768858,0.824997588177339,0.19992006897033,,0.0,0.0,20,0.0,0.0,OK
D0138,MPCC_D_F10,cc,1,Vdc,pulse,-72.6300948757515,1132.45789221514,50,0.0,,,0.0,0.0,50,0.0,0.0616376773201842,0.453825636043843,0.888059609893336,0.268020165010734,,0.0,0.750475554670218,10,0.0,0.0,OK
D0139,MPCC_D,cc,2,Vac,step,-9.01120246238316,58.9753922444835,50,0.0,Iac,step,-1.04168763894196,12.0129003363541,50,0.0,0.0748972880437991,0.416672260289483,0.889740309329394,0.131634593295981,,0.0,0.0,20,0.0,0.0,OK
D0140,MPCC_D_F10,cv,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.0980956478578315,0.336991132248936,0.724140827209468,0.100393700473762,,0.0,1.06027607252029,20,0.0,0.0,OK
D0141,MPCC_D_R,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.0731653829638886,0.320165632405473,0.75534654719945,0.242841444244293,,0.0,0.0,20,0.660577133252942,21.8813713646835,OK
D0142,MPCC_D_R,cc,1,Iac,step,15.889224031162,175.180232914947,50,0.0,,,0.0,0.0,50,0.0,0.0690881386273013,0.608575642912704,0.858117853193031,0.139976837454625,Vdc,3.80472034842613,0.0,20,0.0,0.0,OK
D0143,MPCC_D_F10,cc,1,Vdc,step,36.726878825655,572.581673743496,50,0.0,,,0.0,0.0,50,0.0,0.182192128724432,0.313257764144638,0.755984503910506,0.213663922756119,Vdc,3.82788651293938,0.0,20,0.0,0.0,OK
D0144,CRPR,cc,1,Ibat,sine,3.06620219906416,41.7546341660959,50,287.487905071925,,,0.0,0.0,50,0.0,0.126196177298074,0.483617527536787,0.693380478291221,0.242221305709401,Vac,9.9272490743444,0.0,20,0.0,0.0,OK
D0145,MPCC_P,cv,1,Vac,sine,22.3370582116077,115.631897677873,50,62.7037845887161,,,0.0,0.0,50,0.0,0.165610854429443,0.53925583174269,0.670090260393747,0.230451510732028,Vdc,4.7559485453905,0.0,20,0.0,0.0,OK
D0146,MPCC_D,cc,1,Vdc,pulse,96.0953004446295,809.729316707644,50,0.0,,,0.0,0.0,50,0.0,0.185354107199738,0.445132726706445,0.715175709406765,0.166770923956184,,0.0,0.0,20,0.0,0.0,OK
D0147,MPCC_D,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.191212417696515,0.454433208704582,0.822814080067659,0.28756221560907,Vac,7.26889093023702,1.08915339128348,5,0.0,0.0,OK
D0148,MPCC_D_F1,cv,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.140960769648425,0.390689701928404,0.665611281465365,0.21515078243898,,0.0,0.0,20,0.0,0.0,OK
D0149,MPCC_D_R,cc,2,Iac,ramp,2.32629426073233,8.44358360269482,50,0.0,Vdc,pulse,-39.4337608032928,136.757170463884,50,0.0,0.179147297907309,0.48830095217118,0.859518046958797,0.281958071553646,,0.0,0.0,20,0.0,0.0,OK
D0150,MPCC_D_R,cc,2,Ibat,step,-6.47624370056119,30.8080838452838,50,0.0,Vdc,step,-58.5951507567914,195.580686842545,50,0.0,0.127581282681546,0.680843851946244,0.834741369167493,0.239615304107675,,0.0,0.0,20,0.0,0.0,OK
D0151,MPCC_D_F10,cv,1,Vbat,step,14.1084928821797,72.6300216159094,50,0.0,,,0.0,0.0,50,0.0,0.165495615897634,0.680304488533564,0.850078469268595,0.214898901918607,,0.0,0.0,20,0.0,0.0,OK
D0152,MPCC_D_R,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.110831143223844,0.329014313436567,0.731343326133037,0.164186482162866,,0.0,0.0,20,0.887324187624377,-14.956252735858,OK
D0153,CRPR,cc,1,Iac,ramp,6.33740671338391,30.4218034751296,50,0.0,,,0.0,0.0,50,0.0,0.171128573423102,0.388268334299379,0.663857973733181,0.199256501563336,,0.0,0.0,20,0.0,0.0,OK
D0154,MPCC_D_F1,cc,1,Iac,hall,-12.4427601463638,48.4900735817221,100,0.0,,,0.0,0.0,50,0.0,0.174255267870627,0.586666981141254,0.896373326127103,0.273309610958333,,0.0,0.0,20,0.0,0.0,OK
D0155,MPCC_D_F1,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.0778156941748407,0.396042579125004,0.805156272074007,0.12132533513126,,0.0,1.03634069474147,10,0.0,0.0,OK
D0156,MPCC_P,cc,1,Vbat,step,-10.5369187340258,79.0796658026893,50,0.0,,,0.0,0.0,50,0.0,0.172744599383704,0.629032893985014,0.696867073605149,0.197182553405363,,0.0,0.0,20,0.935632357891511,-11.2735924565219,OK
D0157,MPCC_D_F10,cc,1,Iac,step,4.21857956008213,29.0422391380725,50,0.0,,,0.0,0.0,50,0.0,0.14606884793101,0.399589599933118,0.714741607542583,0.243306356870817,,0.0,0.0,20,0.774096148734096,-19.1278176580034,OK
D0158,CRPR,cv,1,Vbat,step,-10.1927085908439,35.3163374360841,50,0.0,,,0.0,0.0,50,0.0,0.173157076798907,0.566536889481526,0.78780418329563,0.248839429762064,,0.0,0.771382499204949,20,0.0,0.0,OK
D0159,MPCC_D_F10,cv,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.149607098075213,0.365363558610673,0.768268986815464,0.156482902212088,,0.0,0.0,20,0.0,0.0,OK
D0160,MPCC_D_R,cc,1,Vac,step,30.6873474249872,116.226927115182,50,0.0,,,0.0,0.0,50,0.0,0.154795438584697,0.370977468018946,0.726641310925328,0.213321469729108,,0.0,0.684491314001745,20,0.0,0.0,OK
D0161,MPCC_D_R,cc,1,Ibat,sine,2.46791737286701,24.2477085820774,50,261.93859330115,,,0.0,0.0,50,0.0,0.142429137891929,0.669543053665394,0.673796400136713,0.145407926762649,,0.0,0.0,20,0.0,0.0,OK
D0162,MPCC_P,cc,2,Vac,step,29.9278518163376,99.8384300255239,50,0.0,Ibat,step,3.20326141015953,49.7525314973873,50,0.0,0.186340469366629,0.591544222380093,0.82331111638347,0.256943138771225,,0.0,1.06834015234392,20,0.81900609312523,27.3591970964744,OK
D0163,MPCC_D_F10,cc,1,Iac,step,-9.52373411647694,87.330903067842,50,0.0,,,0.0,0.0,50,0.0,0.0540736123876838,0.610898481809319,0.723171149687872,0.262040266801394,,0.0,0.0,20,0.0,0.0,OK
D0164,MPCC_D,cc,1,Vbat,ramp,5.5916986694559,44.0083010354193,50,0.0,,,0.0,0.0,50,0.0,0.156766965272835,0.33159368006916,0.85633503931428,0.197212949895612,Vdc,4.85167583541688,0.0,20,0.0,0.0,OK
D0165,MPCC_D_F10,cc,2,Vdc,pulse,47.7339909216817,436.323029540459,50,0.0,Ibat,step,5.58118597383541,19.0861625926604,50,0.0,0.171864932032052,0.373038073577957,0.893046708597399,0.294009808629393,,0.0,0.941549582549508,5,0.0,0.0,OK
D0166,MPCC_P,cc,1,Vbat,tri,21.7542319775001,189.194091757642,50,0.0,,,0.0,0.0,50,0.0,0.13939296257823,0.539793343662623,0.656656548311968,0.257053485872978,Vac,8.53890645012419,0.0,20,0.0,0.0,OK
D0167,MPCC_D_R,cv,1,Ibat,step,5.7724279360745,22.28340650903,50,0.0,,,0.0,0.0,50,0.0,0.19508656632111,0.500319735424357,0.71838199489011,0.293286263302224,,0.0,0.0,20,0.0,0.0,OK
D0168,MPCC_D_F1,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.147714582415021,0.593360909677548,0.734374085394649,0.269289094437968,,0.0,0.0,20,0.0,0.0,OK
D0169,MPCC_D_F10,cc,1,Vdc,step,-29.1301200407706,127.013829110313,50,0.0,,,0.0,0.0,50,0.0,0.190278258972017,0.360521194786843,0.669599394603797,0.195102390501737,,0.0,0.0,20,0.917664689499148,10.3581066476238,OK
D0170,CRPR,cv,1,Vdc,pulse,66.9140477317231,491.574046801587,50,0.0,,,0.0,0.0,50,0.0,0.128788520942532,0.596541424105777,0.776109522279339,0.219387543235219,,0.0,0.0,20,0.0,0.0,OK
D0171,MPCC_D_F1,cc,1,Vbat,ramp,-18.1089909471822,198.449262108403,50,0.0,,,0.0,0.0,50,0.0,0.0736613889516855,0.544614106822913,0.854939657424115,0.145440771274603,Iac,1.03801307328098,0.0,20,0.0,0.0,OK
D0172,CRPR,cv,1,Vac,step,20.9495022196705,90.7016914944526,50,0.0,,,0.0,0.0,50,0.0,0.181959098181613,0.423489695699377,0.818877154188557,0.222190765484294,Iac,0.614625857168908,0.72157690384223,5,0.0,0.0,OK
D0173,CRPR,cc,1,Vbat,step,13.2844213719457,144.394510158773,50,0.0,,,0.0,0.0,50,0.0,0.164928528235961,0.466679063265975,0.795683127816109,0.221280764928654,,0.0,0.837011223226713,20,0.0,0.0,OK
D0174,MPCC_D,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.0603877107890249,0.603328126313648,0.701551163725922,0.203368262037181,,0.0,0.0,20,0.805853153671763,22.6030450633768,OK
D0175,MPCC_D_F10,cc,1,Vac,pulse,6.68160551450765,71.0974751933442,50,0.0,,,0.0,0.0,50,0.0,0.19407471387829,0.494008541606687,0.807065390813498,0.103474311962422,,0.0,0.0,20,0.0,0.0,OK
D0176,MPCC_D,cv,1,Vbat,step,-6.53101381150121,21.9925322822058,50,0.0,,,0.0,0.0,50,0.0,0.179556439548843,0.461631938407515,0.846666292720971,0.276201802335532,,0.0,0.798691978320106,5,0.0,0.0,OK
D0177,MPCC_D_F1,cc,1,Vac,sine,19.1695547679006,102.926568444559,50,258.146855070432,,,0.0,0.0,50,0.0,0.14408502864323,0.519836059330078,0.696674664422569,0.156329286976292,,0.0,0.845939518045824,15,0.0,0.0,OK
D0178,MPCC_D_F1,cv,1,Ibat,step,-1.32433578836058,21.6826274993982,50,0.0,,,0.0,0.0,50,0.0,0.193673308817115,0.522203835694709,0.83283043898891,0.275311387867903,,0.0,0.0,20,0.0,0.0,OK
D0179,MPCC_D_R,cc,2,Vbat,step,19.0539660967416,85.2761923642419,50,0.0,Vac,pulse,29.3414552732094,148.154490415936,50,0.0,0.108664805268079,0.626564207148574,0.84632531217202,0.174354824465961,,0.0,0.0,20,0.0,0.0,OK
D0180,MPCC_D_F1,cv,1,Vdc,sine,-82.4061901131893,314.394428344231,50,94.9416931832189,,,0.0,0.0,50,0.0,0.123794535521478,0.455840024461355,0.710196026758083,0.286053636530173,,0.0,0.733525710664561,5,0.0,0.0,OK
D0181,MPCC_D_F1,cv,1,Vac,sine,-29.5777550464985,113.871603327554,50,342.331854315292,,,0.0,0.0,50,0.0,0.0735104389394805,0.427647867937026,0.751458883177713,0.13642682285487,Iac,1.11993731997505,0.802130981451952,15,0.655977519578104,18.3307245743341,OK
D0182,MPCC_D_R,cv,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.09078264548319,0.649729939126287,0.846894674439044,0.295480597161577,,0.0,0.0,20,0.0,0.0,OK
D0183,MPCC_D_F10,cc,2,Vbat,step,-19.47223657308,117.605367832493,50,0.0,Vac,step,-38.846880377675,291.615725510037,50,0.0,0.139688651705596,0.389904287054802,0.764586728746938,0.13029318984375,,0.0,0.0,20,0.0,0.0,OK
D0184,CRPR,cc,2,Iac,hall,7.72274901963063,60.7874929204209,1000,0.0,Vbat,sine,18.7590856666219,79.9782585638227,50,65.7837321022497,0.0588335162372954,0.52555042238622,0.699239533871452,0.176503951504157,,0.0,0.0,20,0.0,0.0,OK
D0185,CRPR,cc,1,Ibat,sine,-5.84859885408252,40.9509071944085,50,319.157447103304,,,0.0,0.0,50,0.0,0.0829449862782296,0.562725290404489,0.813569080967394,0.157162606279966,,0.0,0.0,20,0.0,0.0,OK
D0186,MPCC_D_F1,cc,1,Vac,sine,38.3943423489533,184.359222330876,50,24.9481704664703,,,0.0,0.0,50,0.0,0.145799860818968,0.375538170659422,0.864856456985136,0.234151868811957,,0.0,0.0,20,0.0,0.0,OK
D0187,MPCC_D,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.171598121097982,0.471869307827507,0.826103425235992,0.240256307296696,Vac,7.71110050457213,0.980334662365261,15,0.0,0.0,OK
D0188,MPCC_D_F1,cc,1,Vac,step,38.0291888831074,132.087616873058,50,0.0,,,0.0,0.0,50,0.0,0.0982333185960154,0.407695989313734,0.724196482822729,0.261786848966572,,0.0,0.0,20,0.0,0.0,OK
D0189,MPCC_D,cc,2,Vdc,step,107.878121655695,682.482589398973,50,0.0,Iac,hall,7.6597317085643,36.1947211703635,100,0.0,0.154891212300612,0.381847782098551,0.774608769788195,0.209523822392296,,0.0,0.897800737590304,10,0.0,0.0,OK
D0190,MPCC_D_F10,cc,1,Ibat,ramp,7.60654577429541,57.0704641829884,50,0.0,,,0.0,0.0,50,0.0,0.173251852182604,0.498241958696307,0.827440465879853,0.269409256568619,,0.0,0.0,20,0.0,0.0,OK
D0191,MPCC_D_F1,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.172784355027343,0.393428758284271,0.704305229948344,0.162775552932585,,0.0,0.0,20,0.736647926793782,-23.7814722278005,OK
D0192,MPCC_D_F10,cc,1,Vdc,sine,-32.9165843785595,220.599239018944,50,346.359475076556,,,0.0,0.0,50,0.0,0.11689797155291,0.423676814589292,0.882987159922208,0.111705920751997,,0.0,0.0,20,0.0,0.0,OK
D0193,MPCC_D,cc,1,Vac,step,14.9646171886523,52.9922886243155,50,0.0,,,0.0,0.0,50,0.0,0.128756892656009,0.540873470577643,0.672771058051203,0.270941133558019,,0.0,0.0,20,0.0,0.0,OK
D0194,MPCC_D_R,cc,1,Iac,sine,13.6144777109256,200.813711633927,50,172.972619508442,,,0.0,0.0,50,0.0,0.160990008283447,0.364408999265867,0.787126593717078,0.235096822829189,,0.0,0.790937245111788,20,0.0,0.0,OK
D0195,MPCC_D_R,cv,1,Ibat,step,-2.12010231453242,9.87547031693368,50,0.0,,,0.0,0.0,50,0.0,0.0856260044135809,0.455205291778037,0.7942365840593,0.22310390603386,,0.0,0.0,20,0.808570629342424,-17.3711130986036,OK
D0196,MPCC_D_F10,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.111389165474998,0.6004096874326,0.694774025703077,0.201436885091803,,0.0,0.0,20,0.0,0.0,OK
D0197,MPCC_D_R,cc,2,Vbat,step,-15.3633119744854,63.5340360580683,50,0.0,Vdc,ramp,42.2654376779167,231.730214497779,50,0.0,0.0915504162067599,0.593904184873389,0.842187284868547,0.247104320913055,,0.0,0.0,20,0.0,0.0,OK
D0198,MPCC_D_F1,cc,1,Vbat,step,15.8110873075106,144.808590130761,50,0.0,,,0.0,0.0,50,0.0,0.124534401462399,0.690287581386348,0.665103157209732,0.186809018916536,,0.0,0.829809587009666,10,0.0,0.0,OK
D0199,MPCC_D_F1,cc,1,Vac,tri,14.1353926307168,230.803978710991,50,0.0,,,0.0,0.0,50,0.0,0.131726459975189,0.547791136657556,0.861038150458698,0.192768470076899,,0.0,0.0,20,0.0,0.0,OK
D0200,MPCC_D_R,cv,1,Ibat,step,7.8726189641083,26.5512187143163,50,0.0,,,0.0,0.0,50,0.0,0.0504290887521414,0.442969472514945,0.757077171232424,0.252828137310774,,0.0,0.0,20,0.0,0.0,OK
D0201,CRPR,cc,1,Vdc,step,43.5561734951834,500.145787735369,50,0.0,,,0.0,0.0,50,0.0,0.071005522022332,0.407004752838981,0.852422950847859,0.242571498227029,,0.0,0.0,20,1.04718466422827,27.3966457084151,OK
D0202,MPCC_P,cc,2,Vdc,step,43.1864105118369,229.522015818811,50,0.0,Iac,step,9.32889405708787,61.0507291604999,50,0.0,0.13572133069564,0.539842799674199,0.898234341658285,0.298998420386769,,0.0,1.04200807843536,15,0.844304593874885,-25.0881616546677,OK
D0203,MPCC_D_R,cv,1,Ibat,step,6.42012644735599,25.9795501010038,50,0.0,,,0.0,0.0,50,0.0,0.0811710022633244,0.537779430134968,0.806336808525713,0.29394952931817,,0.0,0.0,20,0.0,0.0,OK
D0204,MPCC_D_R,cc,1,Vbat,step,-13.2922446389898,121.16730980367,50,0.0,,,0.0,0.0,50,0.0,0.165361837245991,0.454337057882407,0.899788677176432,0.278644681457985,,0.0,0.0,20,0.72870310468901,-22.5985316009691,OK
D0205,MPCC_D_R,cc,2,Vbat,step,9.14912564281285,41.8941024299635,50,0.0,Vdc,sine,-48.6895107234595,643.911305984237,50,241.798859296753,0.114098574681149,0.408120398027138,0.855111527747216,0.286573752110185,Vdc,4.47292528212499,0.0,20,0.0,0.0,OK
D0206,MPCC_D,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.143571827948624,0.368758457134197,0.795426944133789,0.276980995846747,,0.0,0.0,20,0.0,0.0,OK
D0207,MPCC_D_F1,cc,1,Vdc,ramp,-22.614102889739,86.41107637176,50,0.0,,,0.0,0.0,50,0.0,0.130957639204411,0.439446719317737,0.740471684023303,0.227128642283018,,0.0,0.0,20,0.0,0.0,OK
D0208,CRPR,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.104260980433269,0.378378247714432,0.890083804580013,0.295977607458398,Vdc,3.76758074864306,0.0,20,0.0,0.0,OK
D0209,MPCC_D_R,cc,1,Vdc,step,56.0401700007924,199.130897082896,50,0.0,,,0.0,0.0,50,0.0,0.156297848492472,0.417245878790965,0.80669883403143,0.169836749774527,Vdc,4.95989237479342,0.0,20,0.0,0.0,OK
D0210,CRPR,cc,1,Ibat,step,-6.23506893515579,21.8081565516205,50,0.0,,,0.0,0.0,50,0.0,0.0653670857812533,0.645948230691623,0.776095231722069,0.122538117289765,Iac,1.83670918746924,0.764157334884662,5,0.0,0.0,OK
D0211,MPCC_D_F10,cc,2,Vbat,sine,13.2295866232472,101.418671507442,50,84.2314213736337,Vac,ramp,14.8408635954241,83.7624379501398,50,0.0,0.0947927083312224,0.685636856304571,0.658100319501278,0.296012438184343,,0.0,0.0,20,0.0,0.0,OK
D0212,MPCC_P,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.0954415585261043,0.356080787483468,0.652501842622159,0.162650879855985,,0.0,1.08741295230178,10,0.0,0.0,OK
D0213,MPCC_P,cc,2,Vdc,step,-21.1370776711217,292.580366144149,50,0.0,Vac,pulse,-34.4371230222779,498.130932891463,50,0.0,0.158262670209475,0.448511004060639,0.800231805228839,0.252489709728786,,0.0,0.690747374094764,5,0.0,0.0,OK
D0214,CRPR,cc,2,Vdc,ramp,-104.842941853162,578.168648755486,50,0.0,Vbat,step,9.99518047296652,42.7783346551346,50,0.0,0.0655427043921601,0.46255032549903,0.751280934512035,0.152153390051175,,0.0,0.733519606010065,20,0.0,0.0,OK
D0215,CRPR,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.062634040046886,0.666375726396294,0.702272347223846,0.144633435124624,,0.0,0.0,20,0.0,0.0,OK
D0216,CRPR,cc,1,Vbat,step,11.7413618381491,43.8604601010653,50,0.0,,,0.0,0.0,50,0.0,0.191670396958417,0.465925454292366,0.702795529382801,0.148332377146617,,0.0,0.0,20,0.0,0.0,OK
D0217,CRPR,cc,1,Vbat,step,10.7007235120579,49.4528186795604,50,0.0,,,0.0,0.0,50,0.0,0.146306948710152,0.490208441693729,0.801906522168444,0.206799456075347,,0.0,0.0,20,0.0,0.0,OK
D0218,MPCC_D,cv,1,Vac,step,11.9442971276585,53.7367256595461,50,0.0,,,0.0,0.0,50,0.0,0.0944437621834892,0.535738246410751,0.849416918436582,0.278391413917345,,0.0,0.0,20,0.0,0.0,OK
D0219,CRPR,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.155172470720612,0.467497712155341,0.717914293574744,0.282345936754556,,0.0,0.0,20,0.0,0.0,OK
D0220,MPCC_D,cc,1,Ibat,ramp,3.92458384882352,25.8985708109127,50,0.0,,,0.0,0.0,50,0.0,0.152661135947378,0.419818938973073,0.707685084321095,0.166499091074577,,0.0,0.0,20,0.0,0.0,OK
D0221,MPCC_D_F1,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.0680649384697711,0.561795886507264,0.745893889464174,0.293604963556163,,0.0,0.0,20,0.810622679714057,18.0634826657383,OK
D0222,MPCC_D_F1,cc,1,Vac,sine,15.0621661557183,195.836691689679,50,33.7867781802364,,,0.0,0.0,50,0.0,0.0770233494842374,0.604227767471337,0.81344131480405,0.107404390989623,,0.0,0.0,20,0.0,0.0,OK
D0223,MPCC_D_F10,cc,2,Ibat,tri,-7.47889180202373,73.1109650452129,50,0.0,Vdc,sine,98.8468271882091,750.800609672589,50,349.114323767559,0.180302627587673,0.593132258094821,0.827401133881859,0.107557118287146,Iac,0.696136744278809,0.905367651441656,10,0.0,0.0,OK
D0224,MPCC_D,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.0933577887081069,0.584935573415731,0.738552916543362,0.238698563447635,,0.0,0.0,20,0.0,0.0,OK
D0225,MPCC_P,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.184301635404577,0.540501640529627,0.743424569159371,0.218527334750934,,0.0,1.0787178259557,5,0.0,0.0,OK
D0226,MPCC_D_R,cc,1,Vac,step,11.1609006073331,47.6223236245039,50,0.0,,,0.0,0.0,50,0.0,0.190471515440975,0.489447056530526,0.828394568569612,0.163341698079947,,0.0,1.02035722350278,15,0.953998879427387,-16.1485589384715,OK
D0227,CRPR,cc,1,Vbat,step,21.7149131328884,208.558822001628,50,0.0,,,0.0,0.0,50,0.0,0.173822739538097,0.552968898010567,0.763016091943474,0.123435252330834,,0.0,0.0,20,0.0,0.0,OK
D0228,MPCC_D,cc,1,Vdc,step,-107.41773566677,1596.83703577178,50,0.0,,,0.0,0.0,50,0.0,0.138357363238284,0.561464869175193,0.73652075628839,0.187805800846842,,0.0,0.0,20,0.0,0.0,OK
